"autoctr","sciname","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","SpecCode"
798,"Thyrsites atun",505,6390,"unsexed",2,4,28892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"southern waters","036",NA,NA,2,"1999-04-09T00:00:00.000Z",NA,"1999-04-09T00:00:00.000Z",NA,NA,NA,489
799,"Thyrsites atun",505,9072,"unsexed",2,3,NA,NA,NA,NA,NA,NA,NA,NA,50,60,"FL",NA,NA,NA,NA,NA,NA,"New Zealand","554",NA,NA,10,"1995-04-06T00:00:00.000Z",NA,"1995-04-06T00:00:00.000Z",NA,NA,NA,489
3308,"Thyrsitops lepidopoides",506,6181,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"SL",6181,NA,NA,NA,NA,NA,"Not stated.",NA,NA,NA,113,"2001-04-20T00:00:00.000Z",NA,"2001-04-20T00:00:00.000Z",NA,NA,NA,490
3920,"Diapterus rhombeus",1064,43503,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"SL",43503,NA,NA,NA,NA,NA,"south of Margarita Island, 1972-73","862",NA,NA,3,"2002-09-25T00:00:00.000Z",NA,"2002-09-25T00:00:00.000Z",NA,NA,NA,1048
3919,"Diapterus rhombeus",1064,43503,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"SL",43503,NA,NA,NA,NA,NA,"south of Margarita Island, 1972-73","862",NA,NA,3,"2002-09-25T00:00:00.000Z",NA,"2002-09-25T00:00:00.000Z",NA,NA,NA,1048
4486,"Eucinostomus gula",1066,52164,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL",52164,11,NA,NA,NA,NA,"Celestún, Yucatán, 1986-87","484",NA,NA,3,"2004-09-18T00:00:00.000Z",NA,"2004-09-18T00:00:00.000Z",NA,NA,NA,1050
4487,"Eucinostomus gula",1066,52164,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL",52164,11.2,NA,NA,NA,NA,"Celestún, Yucatán, 1986-87","484",NA,NA,3,"2004-09-18T00:00:00.000Z",NA,"2004-09-18T00:00:00.000Z",NA,NA,NA,1050
8427,"Eugerres axillaris",13764,94655,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,"TL",94655,NA,NA,NA,NA,NA,"Not given","320",NA,NA,14,"2014-01-03T00:00:00.000Z",NA,"2014-01-03T00:00:00.000Z",NA,NA,NA,13697
2704,"Eugerres brasilianus",7837,26409,"female",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,14,NA,"FL",NA,15,NA,NA,NA,NA,"(coastal lagoons)","192",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"1998-04-23T00:00:00.000Z",NA,NA,NA,7533
2705,"Eugerres brasilianus",7837,26409,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"FL",NA,13,NA,NA,NA,NA,"(coastal lagoons)","192",NA,NA,3,"1998-04-23T00:00:00.000Z",NA,"1998-04-23T00:00:00.000Z",NA,NA,NA,7533
1280,"Eugerres plumieri",1069,26409,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"FL",26442,NA,NA,NA,NA,NA,"(coastal lagoons)","192",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"1998-04-22T00:00:00.000Z",NA,NA,NA,1053
1281,"Eugerres plumieri",1069,26409,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"FL",12029,22,NA,NA,NA,NA,"Sta. Maria","170",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"1998-04-22T00:00:00.000Z",NA,NA,NA,1053
1282,"Eugerres plumieri",1069,26409,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"FL",12029,NA,NA,NA,NA,NA,"Sta. Marta","170",NA,NA,3,"1998-04-22T00:00:00.000Z",3,"1998-10-02T00:00:00.000Z",NA,NA,NA,1053
1283,"Gerres cinereus",1070,26409,"female",NA,NA,8543,1.5,NA,NA,NA,NA,NA,NA,19,NA,"FL",8543,20,NA,NA,NA,NA,"(coastal lagoons)","192",NA,NA,3,"1998-04-23T00:00:00.000Z",NA,"1998-04-23T00:00:00.000Z",NA,NA,NA,1054
1284,"Gerres cinereus",1070,26409,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"FL",8543,17,NA,NA,NA,NA,"(coastal lagoons)","192",NA,NA,3,"1998-04-23T00:00:00.000Z",NA,"1998-04-23T00:00:00.000Z",NA,NA,NA,1054
2206,"Gerres filamentosus",4661,986,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,"TL",986,NA,NA,NA,NA,NA,"Ambaro Bay","450",NA,NA,3,"1999-03-10T00:00:00.000Z",NA,"1999-03-10T00:00:00.000Z",NA,NA,NA,4463
3176,"Gerres filamentosus",4661,36558,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",36558,19,NA,NA,NA,NA,"Not given","344",NA,"Country may not be the one to which maturity refers.",1,"2000-12-08T00:00:00.000Z",NA,"2000-12-08T00:00:00.000Z",NA,NA,NA,4463
3175,"Gerres filamentosus",4661,36558,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",36558,12,NA,NA,NA,NA,"Not given.","344",NA,"Country may not be the one to which maturity refers.",1,"2000-12-08T00:00:00.000Z",NA,"2000-12-08T00:00:00.000Z",NA,NA,NA,4463
5746,"Gerres longirostris",8008,58350,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,11,NA,NA,NA,NA,"southern African estuaries",NA,NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,7699
8365,"Gerres longirostris",8008,94053,"female",1,NA,94053,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"FL",94053,20.6,NA,NA,NA,NA,"off Abu Dhabi, 2003-2004","784",NA,NA,3,"2013-08-30T09:58:50.000Z",NA,"2013-08-30T09:58:50.000Z",NA,NA,NA,7699
8364,"Gerres longirostris",8008,94053,"male",1,NA,94053,1.1,NA,NA,NA,NA,NA,NA,14.6,NA,"FL",94053,16.3,NA,NA,NA,NA,"off Abu Dhabi, 2003-2004","784",NA,NA,3,"2013-08-30T09:57:13.000Z",NA,"2013-08-30T09:57:13.000Z",NA,NA,NA,7699
5747,"Gerres methueni",8009,58350,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,14,NA,NA,NA,NA,"southern African estuaries","710",NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,7700
5748,"Gerres methueni",8009,58350,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,11,NA,NA,NA,NA,"southern African estuaries","710",NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,7700
2816,"Gerres nigri",10230,27160,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,27201,8.2,NA,NA,NA,NA,"Ebrié lagoon","384",NA,NA,3,"1998-08-02T00:00:00.000Z",NA,"2000-01-27T00:00:00.000Z",NA,NA,NA,9907
2817,"Gerres nigri",10230,27160,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,"FL",27160,100,NA,NA,NA,NA,"Rio Grande de Buba","624",NA,NA,3,"1998-08-02T00:00:00.000Z",NA,"1998-08-02T00:00:00.000Z",NA,NA,NA,9907
2818,"Gerres nigri",10230,27160,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,27201,72,NA,NA,NA,NA,"Ebrié lagoon","384",NA,NA,3,"1998-08-02T00:00:00.000Z",NA,"1998-08-02T00:00:00.000Z",NA,NA,NA,9907
2819,"Gerres nigri",10230,27160,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,"FL",27160,110,NA,NA,NA,NA,"Rio Grande de Buba","624",NA,NA,3,"1998-08-02T00:00:00.000Z",NA,"1998-08-02T00:00:00.000Z",NA,NA,NA,9907
2820,"Gerres nigri",10230,28587,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",28587,8.2,NA,NA,NA,NA,"Sine-Saloum Estuary","686",NA,NA,34,"1999-07-01T00:00:00.000Z",NA,"1999-01-07T00:00:00.000Z",NA,NA,NA,9907
2821,"Gerres nigri",10230,28587,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",28587,7,NA,NA,NA,NA,"Sine-Saloum Estuary","686",NA,NA,34,"1999-07-01T00:00:00.000Z",NA,"1999-01-07T00:00:00.000Z",NA,NA,NA,9907
2587,"Gerres oyena",6306,26856,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,26857,NA,NA,NA,NA,NA,"Tarawa","296",NA,NA,3,"1998-06-22T00:00:00.000Z",NA,"1998-06-22T00:00:00.000Z",NA,NA,NA,5996
2588,"Gerres oyena",6306,26856,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,26857,NA,NA,NA,NA,NA,"Tarawa","296",NA,NA,3,"1998-06-22T00:00:00.000Z",NA,"1998-06-22T00:00:00.000Z",NA,NA,NA,5996
5689,"Gibberichthys pumilus",21408,37039,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,"SL",37039,NA,NA,NA,NA,NA,"Not specified",NA,NA,NA,113,"2007-02-14T00:00:00.000Z",NA,"2007-02-14T00:00:00.000Z",NA,NA,NA,27376
3277,"Gibberichthys pumilus",21408,37108,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,"Northwest Atlantic",NA,NA,NA,393,"2001-03-12T00:00:00.000Z",NA,"2001-03-12T00:00:00.000Z",NA,NA,NA,27376
1914,"Ginglymostoma cirratum",2728,247,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,240,"TL",NA,NA,NA,NA,NA,NA,"Atlantic",NA,NA,NA,2,"1994-02-08T00:00:00.000Z",NA,"1994-02-08T00:00:00.000Z",NA,NA,NA,2532
1915,"Ginglymostoma cirratum",2728,247,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,"TL",NA,NA,NA,NA,NA,NA,"Atlantic",NA,NA,NA,2,"1994-02-08T00:00:00.000Z",NA,"1994-09-26T00:00:00.000Z",NA,NA,NA,2532
3319,"Nebrius ferrugineus",6204,37816,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","583",NA,NA,309,"2001-04-26T00:00:00.000Z",NA,"2001-04-26T00:00:00.000Z",NA,NA,NA,5895
6382,"Nebrius ferrugineus",6204,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-13T21:36:40.000Z",NA,"2008-02-13T21:36:40.000Z",NA,NA,NA,5895
6381,"Nebrius ferrugineus",6204,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-13T21:36:12.000Z",NA,"2008-02-13T21:36:12.000Z",NA,NA,NA,5895
2967,"Glaucosoma hebraicum",14437,6390,"unsexed",3,4,27560,NA,NA,NA,NA,NA,NA,NA,54,58,NA,27560,NA,NA,NA,NA,NA,"Western Australia","036",NA,NA,2,"1998-11-04T00:00:00.000Z",NA,"1998-11-04T00:00:00.000Z",NA,NA,NA,14956
2968,"Glaucosoma hebraicum",14437,27621,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,NA,NA,27621,NA,NA,NA,NA,NA,"Western Australia","036",NA,"At 5400 g.",2,"1999-07-19T00:00:00.000Z",NA,"1999-07-19T00:00:00.000Z",NA,NA,NA,14956
2969,"Glaucosoma hebraicum",14437,27621,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,27621,NA,NA,NA,NA,NA,"Western Australia","036",NA,"At 2500 g.",2,"1999-07-19T00:00:00.000Z",NA,"1999-07-19T00:00:00.000Z",NA,NA,NA,14956
4702,"Glaucosoma hebraicum",14437,42143,"female",NA,NA,42143,3,NA,NA,NA,NA,NA,NA,NA,NA,"TL",42143,30.1,NA,NA,NA,NA,"west coast (32°32'S - 28°35'S), 1996-99","036",NA,NA,3,"2004-12-11T00:00:00.000Z",NA,"2004-12-11T00:00:00.000Z",NA,NA,NA,14956
4703,"Glaucosoma hebraicum",14437,42143,"male",NA,NA,42143,3,NA,NA,NA,NA,NA,NA,NA,NA,"TL",42143,32,NA,NA,NA,NA,"west coast (32°32'S - 28°35'S), 1996-99","036",NA,NA,3,"2004-12-11T00:00:00.000Z",NA,"2004-12-11T00:00:00.000Z",NA,NA,NA,14956
4454,"Acyrtops beryllinus",3269,51567,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.5,"TL",51567,NA,NA,NA,NA,NA,"Bear Cut, Key Biscayne, Miami, Florida, 1962-63","840",NA,NA,2,"2004-08-30T00:00:00.000Z",2,"2004-08-30T00:00:00.000Z",NA,NA,NA,3073
4455,"Acyrtops beryllinus",3269,51567,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,"TL",51567,NA,NA,NA,NA,NA,"Bear Cut, Key Biscayne, Miami, Florida, 1962-63","840",NA,NA,2,"2004-08-30T00:00:00.000Z",2,"2004-08-31T00:00:00.000Z",NA,NA,NA,3073
4331,"Acyrtops beryllinus",3269,51567,"mixed",1,NA,51567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Key Biscayne, Miami, Florida, 1962-63","840",NA,"Based on laboratory observation (Ref. 51567).",1,"2004-07-10T00:00:00.000Z",3,"2004-07-10T00:00:00.000Z",NA,NA,NA,3073
157,"Aphia minuta",49,4696,"unsexed",NA,NA,4696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eastern Atlantic",NA,NA,NA,2,"1991-01-03T00:00:00.000Z",2,"2008-01-30T00:00:00.000Z",NA,NA,NA,39
5693,"Aphia minuta",49,57814,"female",0.42,0.5,57814,NA,NA,NA,NA,NA,NA,NA,2.8,NA,"TL",57814,3.8,NA,NA,NA,NA,"Alcudia Bay, Majorca (1985-1993)","724",13,"At 7-8 months of age, at around 3.8-4.5 cm TL, all individuals have already reproduced (Ref. 57814).",2,"2007-02-22T00:00:00.000Z",2,"2007-02-23T00:00:00.000Z",NA,NA,NA,39
5694,"Aphia minuta",49,57814,"male",0.42,0.5,57814,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"TL",57814,3.4,NA,NA,NA,NA,"Alcudia Bay, Majorca (1985-1993)","724",13,"At 7-8 months of age, at around 3.8-4.5 cm TL, all individuals have already reproduced (Ref. 57814).",2,"2007-02-22T00:00:00.000Z",2,"2007-02-23T00:00:00.000Z",NA,NA,NA,39
5867,"Awaous guamensis",21355,40114,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,"SL",40114,NA,NA,NA,NA,NA,"Wainiha River, Kaua'I (1989-1991)","840B",NA,NA,2,"2007-11-16T00:00:00.000Z",NA,"2007-11-16T00:00:00.000Z",NA,NA,NA,27290
5868,"Awaous guamensis",21355,40114,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,"SL",40114,NA,NA,NA,NA,NA,"Wainiha River, Kaua'I (1989-1991)","840B",NA,NA,2,"2007-11-16T00:00:00.000Z",NA,"2007-11-16T00:00:00.000Z",NA,NA,NA,27290
6879,"Babka gymnotrachelus",15037,58957,"female",2,NA,58957,NA,NA,NA,NA,NA,NA,NA,5.8,NA,"TL",58957,NA,NA,NA,NA,NA,"Wloclawski reservoir- Vistula river (2003)","616",NA,NA,1817,"2008-05-07T00:00:00.000Z",NA,"2008-05-07T00:00:00.000Z",NA,NA,NA,16309
6880,"Babka gymnotrachelus",15037,58957,"male",1,NA,58957,NA,NA,NA,NA,NA,NA,NA,5.9,NA,"TL",58957,NA,NA,NA,NA,NA,"Wloclawski reservoir- Vistula river (2003)","616",NA,NA,1817,"2008-05-07T00:00:00.000Z",NA,"2008-05-07T00:00:00.000Z",NA,NA,NA,16309
6309,"Babka gymnotrachelus",15037,59043,"unsexed",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black, Azov and Caspian Sea basins",NA,NA,NA,1790,"2008-01-31T22:56:34.000Z",NA,"2008-01-31T22:56:34.000Z",NA,NA,NA,16309
5279,"Benthophilus grimmi",40254,56523,"unsexed",NA,NA,56523,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central and Southern Caspian Sea","643",NA,NA,1287,"2006-03-22T19:34:04.000Z",NA,"2006-03-22T19:34:04.000Z",NA,NA,NA,47936
5277,"Benthophilus macrocephalus",40251,56523,"unsexed",NA,NA,56523,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Central and Southern Caspian Sea","643",NA,NA,1287,"2006-03-22T19:27:25.000Z",NA,"2006-03-22T19:27:25.000Z",NA,NA,NA,47931
5278,"Benthophilus stellatus",15005,56523,"unsexed",NA,NA,56523,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Volga estuary and Northern Caspian Sea","643",NA,NA,1287,"2006-03-22T19:30:24.000Z",NA,"2006-03-22T19:30:24.000Z",NA,NA,NA,16265
2980,"Boleophthalmus pectinirostris",14906,12625,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,"TL",NA,NA,NA,NA,NA,NA,"Not specified.","344",NA,NA,3,"1997-04-22T00:00:00.000Z",NA,"1997-04-22T00:00:00.000Z",NA,NA,NA,15864
5729,"Caffrogobius gilchristi",10249,58350,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,5,NA,NA,NA,NA,"southern Africa",NA,NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,9927
5730,"Caffrogobius nudiceps",10254,58350,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,4.5,NA,NA,NA,NA,"southern Africa",NA,NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,9931
5276,"Caspiosoma caspium",15007,56523,"unsexed",NA,NA,56523,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Volga estuary and Northern Caspian Sea","643",NA,NA,1287,"2006-03-22T19:24:08.000Z",NA,"2006-03-22T19:24:08.000Z",NA,NA,NA,16269
3006,"Chlamydogobius eremius",18067,2060,"unsexed",NA,NA,2060,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquarium observation","276",NA,NA,339,"1998-07-03T00:00:00.000Z",NA,"1998-03-07T00:00:00.000Z",NA,NA,NA,22773
2056,"Clevelandia ios",4036,6885,"unsexed",NA,NA,56049,1,NA,NA,NA,NA,NA,NA,NA,3.4,"SL",6885,NA,NA,NA,NA,NA,"California","840",NA,NA,113,"1996-09-02T00:00:00.000Z",2,"2006-07-25T00:00:00.000Z",NA,NA,NA,3840
8290,"Coryphopterus kuna",53644,93936,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.1,"SL",93936,NA,NA,NA,NA,NA,"Xcalak Reef, southern coast of Quintana Roo (18°20'00'' N, 87°48'48'' W), March & Aug 2005","484",NA,NA,2,"2013-07-29T00:00:00.000Z",NA,"2013-07-29T00:00:00.000Z",NA,NA,NA,63493
5733,"Croilia mossambica",6651,58350,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,3,NA,NA,NA,NA,"southern Africa",NA,NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,6338
173,"Crystallogobius linearis",70,4696,"unsexed",NA,NA,4696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eastern Atlantic",NA,NA,NA,2,"1991-02-01T00:00:00.000Z",2,"2008-01-30T00:00:00.000Z",NA,NA,NA,60
7379,"Economidichthys trichonis",6652,26100,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,"Not given","300",NA,NA,14,"2010-06-21T00:00:00.000Z",NA,"2010-06-21T00:00:00.000Z",NA,NA,NA,6339
3124,"Eucyclogobius newberryi",4047,26474,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,"SL",26474,NA,NA,NA,NA,NA,"California","840",NA,"Live for approximately one year in most habitats (Ref. 26474).",34,"2000-06-19T00:00:00.000Z",NA,"2000-06-19T00:00:00.000Z",NA,NA,NA,3851
4895,"Eviota sigillata",7456,54199,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"NG",54199,NA,NA,NA,NA,NA,"Great Barrier Reef","036",NA,"Life span 59 days at most, adults are 1 to 2 centimeters long.",14,"2005-04-30T00:00:00.000Z",NA,"2005-04-30T00:00:00.000Z",NA,NA,NA,7276
8525,"Favonigobius reichei",10268,97140,"unsexed",NA,NA,97151,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,2,NA,NA,NA,NA,"Brackish waters of Adyar","356",NA,NA,2,"2014-08-19T00:00:00.000Z",NA,"2014-08-19T00:00:00.000Z",NA,NA,NA,9945
5735,"Glossogobius callidus",10270,58350,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,3.5,NA,NA,NA,NA,"southern Africa",NA,NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA,9947
8515,"Glossogobius matanensis",6653,96684,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",96684,31.43,NA,NA,NA,NA,"Lake Towuti","360",NA,NA,2,"2014-07-22T00:00:00.000Z",NA,"2014-07-22T00:00:00.000Z",NA,NA,NA,6340
8514,"Glossogobius matanensis",6653,96684,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",96684,36.22,NA,NA,NA,NA,"Lake Towuti","360",NA,NA,2,"2014-07-22T00:00:00.000Z",NA,"2014-07-22T00:00:00.000Z",NA,NA,NA,6340
7002,"Gobiopterus lacustris",21611,439,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.9,"TL",439,NA,NA,NA,NA,NA,"Laguna de Bay","608",NA,"Females larger than males (Ref. 439).",2,"2008-09-17T00:00:00.000Z",NA,"2008-09-17T00:00:00.000Z",NA,NA,NA,27635
6733,"Gobius bucchichi",39043,4696,"unsexed",NA,NA,4696,1,NA,NA,NA,NA,NA,NA,3.4,3.8,"TL",4696,NA,NA,NA,NA,NA,"Sebastopol, Black Sea","804",143,NA,2,"2008-03-18T00:00:00.000Z",NA,"2008-03-24T00:00:00.000Z",NA,NA,NA,46334
